DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
221508746,04/19/2022 12:00:00 AM,10/30/2020 12:00:00 AM,0900,15,N Hollywood,1523,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1300 0329,27,M,O,704,ELEMENTARY SCHOOL,,,IC,Invest Cont,740,,,,6000    BELLAIRE                     AV,,34.1794,-118.4094
221704848,01/20/2022 12:00:00 AM,03/08/2020 12:00:00 AM,1200,17,Devonshire,1791,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906 0913 1817,57,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,956,,,,8500    DE SOTO                      AV,,34.2246,-118.5885
221614389,11/18/2022 12:00:00 AM,11/17/2020 12:00:00 AM,1015,16,Foothill,1641,2,354,THEFT OF IDENTITY,0929,31,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,13300    TERRA BELLA                  ST,,34.2552,-118.4225
220416185,12/09/2022 12:00:00 AM,02/09/2020 12:00:00 AM,1710,04,Hollenbeck,0462,2,354,THEFT OF IDENTITY,0100,51,M,H,203,OTHER BUSINESS,,,IC,Invest Cont,354,,,,1800 E  4TH                          ST,,34.0431,-118.2196
221105114,01/31/2022 12:00:00 AM,07/27/2020 12:00:00 AM,1305,11,Northeast,1152,2,354,THEFT OF IDENTITY,0928 1822,25,M,W,750,CYBERSPACE,,,IC,Invest Cont,354,,,,4200    CLAYTON                      AV,,34.1,-118.2819
221316918,09/01/2022 12:00:00 AM,09/01/2020 12:00:00 AM,0600,13,Newton,1317,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,900    MCGARRY                      ST,,34.0284,-118.24
221319458,10/17/2022 12:00:00 AM,09/01/2020 12:00:00 AM,1200,13,Newton,1367,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1259 0446 0552,13,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,,,,31ST                         ST,GRIFFITH                     AV,33.9993,-118.2432
230905264,02/04/2023 12:00:00 AM,07/04/2020 12:00:00 AM,1155,09,Van Nuys,0974,2,354,THEFT OF IDENTITY,1501,28,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,4700    VISTA DEL MONTE              AV,,34.1558,-118.4498
221514166,08/25/2022 12:00:00 AM,04/25/2020 12:00:00 AM,0815,15,N Hollywood,1591,2,354,THEFT OF IDENTITY,0377 1822,57,F,W,248,CELL PHONE STORE,,,IC,Invest Cont,354,,,,4100    VANETTA                      PL,,34.1395,-118.4051
220106667,02/15/2022 12:00:00 AM,02/06/2020 12:00:00 AM,1000,01,Central,0153,2,354,THEFT OF IDENTITY,0935 0361,61,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,500 S  SPRING                       ST,,34.0467,-118.252
221604195,01/05/2022 12:00:00 AM,02/10/2020 12:00:00 AM,1230,16,Foothill,1622,2,354,THEFT OF IDENTITY,0923 0928 1822 0377,28,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,13500    MERCER                       ST,,34.2653,-118.4269
221005417,02/08/2022 12:00:00 AM,06/30/2020 12:00:00 AM,1300,10,West Valley,1001,2,354,THEFT OF IDENTITY,1822 0930,53,M,H,750,CYBERSPACE,,,IC,Invest Cont,354,,,,19200    SATICOY                      ST,,34.2143,-118.5534
