DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
200406391,03/02/2020 12:00:00 AM,03/01/2020 12:00:00 AM,1430,04,Hollenbeck,0407,1,310,BURGLARY,0344 1607,27,M,W,221,PUBLIC STORAGE,,,IC,Invest Cont,310,,,,4500    HUNTINGTON DR,,34.0881,-118.1877
221212344,05/17/2022 12:00:00 AM,11/01/2020 12:00:00 AM,0001,12,77th Street,1241,2,666,"BUNCO, ATTEMPT",1822 0800,59,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,666,,,,6500    WEST                         BL,,33.9806,-118.3352
221905893,02/15/2022 12:00:00 AM,02/15/2020 12:00:00 AM,0001,19,Mission,1962,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906,52,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,956,,,,9600    SALOMA                       AV,,34.245,-118.4579
221417043,09/28/2022 12:00:00 AM,12/01/2020 12:00:00 AM,0001,14,Pacific,1428,2,662,"BUNCO, GRAND THEFT",0701,77,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,662,,,,3000    WESTWOOD                     BL,,34.0306,-118.4209
221510639,06/05/2022 12:00:00 AM,01/24/2020 12:00:00 AM,1415,15,N Hollywood,1549,2,354,THEFT OF IDENTITY,0377,58,M,H,101,STREET,,,IC,Invest Cont,354,,,,5500    STROHM                       AV,,34.17,-118.3594
231007023,03/21/2023 12:00:00 AM,01/01/2020 12:00:00 AM,1201,10,West Valley,1078,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",1202 0377,61,M,W,203,OTHER BUSINESS,,,IC,Invest Cont,668,,,,16600    VENTURA                      BL,,34.1613,-118.4917
221216517,07/14/2022 12:00:00 AM,01/01/2020 12:00:00 AM,1200,12,77th Street,1249,2,921,HUMAN TRAFFICKING - INVOLUNTARY SERVITUDE,0400 0432 0443 0913 0943,22,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,921,,,,FIGUEROA,GAGE,33.9824,-118.2827
231015060,09/14/2023 12:00:00 AM,01/14/2020 12:00:00 AM,0640,10,West Valley,1018,2,354,THEFT OF IDENTITY,1822 0935,31,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,16100    CANTLAY                      ST,,34.2022,-118.4837
211304794,01/19/2021 12:00:00 AM,01/17/2020 12:00:00 AM,2100,13,Newton,1361,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 2000 0930,18,F,H,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,AO,Adult Other,930,,,,300 W  49TH                         ST,,33.9983,-118.2802
201312835,06/25/2020 12:00:00 AM,06/23/2020 12:00:00 AM,2100,13,Newton,1342,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,500 E  35TH                         ST,,34.0145,-118.2658
220609836,05/03/2022 12:00:00 AM,06/30/2020 12:00:00 AM,1800,06,Hollywood,0646,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1822 1906 1501,46,M,W,503,HOTEL,511,VERBAL THREAT,IC,Invest Cont,956,,,,6400    SELMA                        AV,,34.0998,-118.3295
230110262,04/09/2023 12:00:00 AM,07/17/2020 12:00:00 AM,2300,01,Central,0182,1,121,"RAPE, FORCIBLE",2000 1814 0913 0500 0527,23,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,,,,1200 S  GRAND                        AV,,34.0401,-118.2633
232004462,01/12/2023 12:00:00 AM,01/11/2020 12:00:00 AM,0900,20,Olympic,2029,1,310,BURGLARY,1822 0329,54,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,400 S  COMMONWEALTH                 AV,,34.0667,-118.2857
