DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
230618649,12/06/2023 12:00:00 AM,08/01/2020 12:00:00 AM,0001,06,Hollywood,0646,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0930 1822 0344 1501 1218,36,M,B,503,HOTEL,,,IC,Invest Cont,341,,,,1600    COSMO                        ST,,34.0998,-118.3288
230309680,04/18/2023 12:00:00 AM,02/02/2020 12:00:00 AM,0830,03,Southwest,0373,2,354,THEFT OF IDENTITY,0100 1822,26,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,3800    NORTON                       AV,,34.0171,-118.3329
220220487,11/20/2022 12:00:00 AM,09/14/2020 12:00:00 AM,1530,02,Rampart,0205,2,354,THEFT OF IDENTITY,0100 0928,35,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,800 N  LA FAYETTE PARK              PL,,34.0795,-118.2729
221916131,10/26/2022 12:00:00 AM,03/26/2020 12:00:00 AM,2125,19,Mission,1994,2,354,THEFT OF IDENTITY,0928,38,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,7900    WILLIS                       AV,,34.2184,-118.4547
221005218,02/02/2022 12:00:00 AM,09/09/2020 12:00:00 AM,1500,10,West Valley,1043,2,354,THEFT OF IDENTITY,1822 0930 0929 0922,38,M,O,507,CONDOMINIUM/TOWNHOUSE,,,IC,Invest Cont,354,,,,18500    HATTERAS                     ST,,34.1775,-118.536
231804643,01/10/2023 12:00:00 AM,01/01/2020 12:00:00 AM,0800,18,Southeast,1864,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),1259 0556 0913 0551 0522 0509,12,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,812,860,,,900 E  IMPERIAL                     HY,,33.9309,-118.2586
231715652,09/23/2023 12:00:00 AM,01/17/2020 12:00:00 AM,1215,17,Devonshire,1761,2,354,THEFT OF IDENTITY,0930 1822,41,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,21400    PLUMMER                      ST,,34.2427,-118.5976
220817354,11/28/2022 12:00:00 AM,08/01/2020 12:00:00 AM,0001,08,West LA,0801,2,354,THEFT OF IDENTITY,1822 0928,46,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,1700    PALISADES                    DR,,34.0764,-118.5628
231218894,09/04/2023 12:00:00 AM,02/02/2020 12:00:00 AM,1200,12,77th Street,1256,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 1813 0448 0444 0429,20,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,300 W  75TH                         ST,,33.9718,-118.2783
230504426,01/10/2023 12:00:00 AM,10/31/2020 12:00:00 AM,1400,05,Harbor,0506,2,354,THEFT OF IDENTITY,0377,39,M,H,101,STREET,,,IC,Invest Cont,354,,,,1400 W  215TH                        ST,,33.8335,-118.3017
221917878,12/13/2022 12:00:00 AM,08/01/2020 12:00:00 AM,1200,19,Mission,1907,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),0360 0503 0522 1258 0913 1817,11,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,812,860,,,13300    GRIDLEY                      ST,,34.3063,-118.423
231212872,05/26/2023 12:00:00 AM,11/06/2020 12:00:00 AM,2355,12,77th Street,1283,2,354,THEFT OF IDENTITY,0100 0922 0929 0930,44,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,2100 W  CENTURY                      BL,,33.9455,-118.3093
220512200,08/05/2022 12:00:00 AM,08/05/2020 12:00:00 AM,1640,05,Harbor,0524,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",0432,25,M,H,710,OTHER PREMISE,,,IC,Invest Cont,956,,,,300    KING                         AV,,33.7731,-118.2749
220604150,01/04/2022 12:00:00 AM,03/16/2020 12:00:00 AM,1200,06,Hollywood,0632,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1202 0344 1822 1501,70,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,1600 N  LAUREL                       AV,,34.0999,-118.3643
