DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
220512901,08/24/2022 12:00:00 AM,01/01/2020 12:00:00 AM,0001,05,Harbor,0507,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",0913 1906,24,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,956,,,,22400    DENKER                       AV,,33.8234,-118.3038
230618916,12/13/2023 12:00:00 AM,12/11/2020 12:00:00 AM,1900,06,Hollywood,0678,2,662,"BUNCO, GRAND THEFT",0701 0913 2021 1501,49,F,H,717,HEALTH SPA/GYM,,,IC,Invest Cont,662,,,,1000 N  WESTERN                      AV,,34.0885,-118.3092
231309992,05/01/2023 12:00:00 AM,05/01/2020 12:00:00 AM,0700,13,Newton,1393,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,0522 0515 0913,39,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,815,,,,200 W  66TH                         ST,,33.9797,-118.2766
221704519,12/05/2021 12:00:00 AM,12/01/2020 12:00:00 AM,0740,17,Devonshire,1767,2,354,THEFT OF IDENTITY,1822 0922,72,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,9600    RESEDA                       BL,,34.2449,-118.5361
221709277,05/24/2022 12:00:00 AM,05/13/2020 12:00:00 AM,1130,17,Devonshire,1795,2,354,THEFT OF IDENTITY,0930 0928,40,F,W,203,OTHER BUSINESS,,,IC,Invest Cont,354,,,,17300    CHASE                        ST,,34.2231,-118.5098
211420201,08/03/2020 12:00:00 AM,08/03/2020 12:00:00 AM,1435,14,Pacific,1463,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,31,F,W,108,PARKING LOT,,,IC,Invest Cont,440,,,,5500    WESTLAWN                     AV,,33.9793,-118.4139
211804059,01/02/2021 12:00:00 AM,12/30/2020 12:00:00 AM,2000,18,Southeast,1821,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1300 0329 1822 0344,30,M,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,700 W  COLDEN                       AV,,33.9491,-118.2893
210905375,02/05/2021 12:00:00 AM,11/15/2020 12:00:00 AM,1200,09,Van Nuys,0914,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,7000 N  SEPULVEDA                    BL,,34.1975,-118.4662
221513146,08/06/2022 12:00:00 AM,04/20/2020 12:00:00 AM,1200,15,N Hollywood,1503,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,12200    SHERMAN                      WY,,34.201,-118.399
231717646,11/02/2023 12:00:00 AM,01/01/2020 12:00:00 AM,0825,17,Devonshire,1708,2,354,THEFT OF IDENTITY,1822 1501,33,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,16500    ARMSTEAD                     ST,,34.2822,-118.4912
220704526,01/16/2022 12:00:00 AM,10/01/2020 12:00:00 AM,1200,07,Wilshire,0702,2,354,THEFT OF IDENTITY,0923 0926 0928 0929,36,F,W,505,MOTEL,,,IC,Invest Cont,354,,,,900 N  MARTEL                       AV,,34.0871,-118.3511
