DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
222104573,01/18/2022 12:00:00 AM,08/07/2020 12:00:00 AM,1155,21,Topanga,2169,2,354,THEFT OF IDENTITY,0922 1822,38,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,6200    PENFIELD                     AV,,34.1818,-118.5676
221605629,02/21/2022 12:00:00 AM,10/31/2020 12:00:00 AM,2000,16,Foothill,1601,1,121,"RAPE, FORCIBLE",0558 0913 1258 0527,11,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,812,,,12800    PAXTON                       ST,,34.2865,-118.4161
221907310,03/21/2022 12:00:00 AM,03/19/2020 12:00:00 AM,1510,19,Mission,1984,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,1402 0554 1258 0515 0913 1817 2024,7,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JA,Juv Arrest,815,998,,,8600    WILLIS                       AV,,34.2266,-118.4553
221605942,03/02/2022 12:00:00 AM,08/27/2020 12:00:00 AM,0800,16,Foothill,1613,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",0533 1814 0522 0527 1259 0913,14,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,810,,,,12600    PIERCE                       ST,,34.2758,-118.4052
220221083,12/02/2022 12:00:00 AM,11/28/2020 12:00:00 AM,1600,02,Rampart,0269,1,121,"RAPE, FORCIBLE",1262 0913 1206 0500 0527,19,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,700 S  BIXEL                        ST,,34.0509,-118.2642
210805061,12/24/2020 12:00:00 AM,12/23/2020 12:00:00 AM,1200,08,West LA,0823,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1822 1202 0385,62,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,331,,,,15300    DE PAUW                      ST,,34.039,-118.5262
221418972,11/15/2022 12:00:00 AM,11/15/2020 12:00:00 AM,1200,14,Pacific,1414,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0400 1813 0552,28,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,600    INDIANA                      AV,,33.9962,-118.4694
220116036,06/17/2022 12:00:00 AM,03/23/2020 12:00:00 AM,1200,01,Central,0135,2,354,THEFT OF IDENTITY,0927 1822 1414,48,M,B,112,"BUS, SCHOOL, CHURCH",,,IC,Invest Cont,354,,,,100 E  3RD                          ST,,34.0495,-118.2459
221916942,11/15/2022 12:00:00 AM,04/01/2020 12:00:00 AM,0005,19,Mission,1904,1,820,ORAL COPULATION,1258 0554 0913 1817 0421 2024 0507,8,M,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,812,820,,,14000    LAKESIDE                     ST,,34.321,-118.4381
210304538,12/21/2020 12:00:00 AM,01/01/2020 12:00:00 AM,1200,03,Southwest,0363,1,820,ORAL COPULATION,1258 1251 0913 0555 0512 0550 0510,6,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JO,Juv Other,812,820,,,4100    MARLTON                      AV,,34.0102,-118.3404
220605303,01/30/2022 12:00:00 AM,01/10/2020 12:00:00 AM,0800,06,Hollywood,0669,2,354,THEFT OF IDENTITY,0377 1822 1501 0930 0928 0929,28,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,1100 N  ARDMORE                      AV,,34.0908,-118.3012
220407289,04/06/2022 12:00:00 AM,09/01/2020 12:00:00 AM,1130,04,Hollenbeck,0464,2,860,BATTERY WITH SEXUAL CONTACT,0500 0522 1822 0400,12,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860,,,,PERCY,SPENCE,34.0445,-118.2116
220504793,01/22/2022 12:00:00 AM,04/01/2020 12:00:00 AM,0935,05,Harbor,0532,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906,28,F,H,710,OTHER PREMISE,,,IC,Invest Cont,956,,,,1100    MCDONALD                     AV,,33.7845,-118.2714
211206256,10/24/2020 12:00:00 AM,10/23/2020 12:00:00 AM,1800,12,77th Street,1248,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,31,M,I,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,900 W  65TH                         ST,,33.9801,-118.2914
