DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
211505284,02/02/2021 12:00:00 AM,12/27/2020 12:00:00 AM,2000,15,N Hollywood,1585,1,330,BURGLARY FROM VEHICLE,1300 0344,18,F,H,707,GARAGE/CARPORT,,,IC,Invest Cont,330,,,,10900    BLUFFSIDE                    DR,,34.1412,-118.3681
220209598,04/25/2022 12:00:00 AM,12/29/2020 12:00:00 AM,0800,02,Rampart,0238,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",0913 1817 1906,27,F,B,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,956,,,,1300    ANGELINA                     ST,,34.0648,-118.2559
220316688,09/12/2022 12:00:00 AM,09/11/2020 12:00:00 AM,2100,03,Southwest,0357,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385 1251 1300 1606 1822 0329 1309,27,F,O,101,STREET,,,IC,Invest Cont,331,,,,1300 W  37TH                         DR,,34.0191,-118.2977
231814007,07/27/2023 12:00:00 AM,10/27/2020 12:00:00 AM,0915,18,Southeast,1849,2,354,THEFT OF IDENTITY,0928 1822,29,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,2200 E  111TH                        ST,,33.9345,-118.2329
221209581,04/07/2022 12:00:00 AM,01/01/2020 12:00:00 AM,0800,12,77th Street,1215,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),1258 0913 0602 0522 0556 0400,9,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,812,860,,,5500 S  VERMONT                      AV,,33.9921,-118.298
220917870,12/31/2022 12:00:00 AM,03/16/2020 12:00:00 AM,1025,09,Van Nuys,0929,2,354,THEFT OF IDENTITY,0100 0928 0344 1822,41,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,6500    WOODMAN                      AV,,34.1887,-118.4313
221017007,11/28/2022 12:00:00 AM,04/23/2020 12:00:00 AM,0001,10,West Valley,1041,2,354,THEFT OF IDENTITY,1822,44,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,6000    DONNA                        AV,,34.1787,-118.5475
232112058,07/25/2023 12:00:00 AM,04/26/2020 12:00:00 AM,2110,21,Topanga,2198,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906,17,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,956,,,,4500    CEZANNE                      AV,,34.1484,-118.6033
220313293,07/06/2022 12:00:00 AM,06/30/2020 12:00:00 AM,1400,03,Southwest,0396,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 1814 0416 0446,25,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,VERMONT                      AV,43RD                         ST,34.0055,-118.2915
220320985,07/07/2023 12:00:00 AM,01/01/2020 12:00:00 AM,1200,03,Southwest,0311,2,813,CHILD ANNOYING (17YRS & UNDER),,5,F,H,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,813,,,,5500    GEER                         ST,,34.0301,-118.3636
221909318,05/09/2022 12:00:00 AM,05/08/2020 12:00:00 AM,1120,19,Mission,1954,1,330,BURGLARY FROM VEHICLE,1612 0385,36,M,H,101,STREET,,,IC,Invest Cont,330,,,,9900    LEMONA                       AV,,34.2573,-118.463
231510293,05/27/2023 12:00:00 AM,11/24/2020 12:00:00 AM,0200,15,N Hollywood,1504,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,7500    LAUREL CANYON                BL,,34.2071,-118.3965
