DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
231210177,04/14/2023 12:00:00 AM,04/22/2020 12:00:00 AM,1200,12,77th Street,1255,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,-2,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,7600    DALTON                       AV,,33.9709,-118.3035
230304767,01/17/2023 12:00:00 AM,01/01/2020 12:00:00 AM,0900,03,Southwest,0361,2,354,THEFT OF IDENTITY,0100,72,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,5000    COLISEUM                     ST,,34.0183,-118.3536
221607048,04/05/2022 12:00:00 AM,12/01/2020 12:00:00 AM,1500,16,Foothill,1658,2,354,THEFT OF IDENTITY,1822 0377,32,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,7000    SUNNYCREST                   TL,,34.2539,-118.2843
210505803,02/15/2021 12:00:00 AM,11/01/2020 12:00:00 AM,0001,05,Harbor,0565,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",1803 0344,0,X,X,406,OTHER STORE,,,AA,Adult Arrest,668,,,,800 S  GAFFEY                       ST,,33.737,-118.2923
231805325,01/26/2023 12:00:00 AM,01/01/2020 12:00:00 AM,1200,18,Southeast,1834,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),0913 0602 0552 0500 1257 0400,2,M,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,812,860,,,700 E  108TH                        ST,,33.9383,-118.263
221817884,09/23/2022 12:00:00 AM,06/22/2020 12:00:00 AM,1220,18,Southeast,1829,2,354,THEFT OF IDENTITY,0100 1822,43,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,2100 E  CENTURY                      BL,,33.9463,-118.235
231604399,01/12/2023 12:00:00 AM,01/12/2020 12:00:00 AM,0850,16,Foothill,1621,2,354,THEFT OF IDENTITY,0928 1822,21,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,13700    JUDD                         ST,,34.2632,-118.431
221915337,10/05/2022 12:00:00 AM,07/08/2020 12:00:00 AM,0600,19,Mission,1921,1,121,"RAPE, FORCIBLE",,38,F,H,505,MOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,,,,12700    ENCINITAS                    AV,,34.3008,-118.4749
221004960,01/26/2022 12:00:00 AM,11/01/2020 12:00:00 AM,1300,10,West Valley,1091,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",0913 0522,14,F,W,501,SINGLE FAMILY DWELLING,,,JA,Juv Arrest,810,,,,4500    CONCHITA                     WY,,34.1521,-118.5594
231510763,06/08/2023 12:00:00 AM,04/01/2020 12:00:00 AM,2005,15,N Hollywood,1506,2,354,THEFT OF IDENTITY,0100 0928 1822,44,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,11000    VALERIO                      ST,,34.2048,-118.3703
231106617,03/09/2023 12:00:00 AM,08/06/2020 12:00:00 AM,0845,11,Northeast,1147,2,354,THEFT OF IDENTITY,1822 0930,58,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,3400    SCARBORO                     ST,,34.1036,-118.2267
221420690,11/16/2022 12:00:00 AM,11/14/2020 12:00:00 AM,1730,14,Pacific,1433,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0394,52,M,W,119,"PORCH, RESIDENTIAL",,,IC,Invest Cont,440,,,,1100    VENICE                       BL,,33.9947,-118.4517
