DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
210117309,09/22/2021 12:00:00 AM,10/21/2020 12:00:00 AM,1200,01,Central,0155,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,1501 2021,0,M,O,725,"GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",,,IC,Invest Cont,845,,,,200 E  6TH                          ST,,34.0448,-118.2474
220206927,03/08/2022 12:00:00 AM,11/01/2020 12:00:00 AM,0001,02,Rampart,0236,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1822 0443 0432,37,F,W,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,IC,Invest Cont,930,,,,1900 W  COURT                        ST,,34.0682,-118.2663
231611191,08/17/2023 12:00:00 AM,03/01/2020 12:00:00 AM,1200,16,Foothill,1642,2,354,THEFT OF IDENTITY,1202 1822,65,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,10100    HADDON                       AV,,34.2537,-118.421
231512148,07/12/2023 12:00:00 AM,01/01/2020 12:00:00 AM,1545,15,N Hollywood,1548,2,354,THEFT OF IDENTITY,0922 0929 0930 1822,25,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,11000    MAGNOLIA                     BL,,34.1667,-118.3702
221706445,03/08/2022 12:00:00 AM,06/05/2020 12:00:00 AM,2030,17,Devonshire,1723,2,354,THEFT OF IDENTITY,0928,52,F,V,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,10300    VARIEL                       AV,,34.2572,-118.5929
231207678,03/02/2023 12:00:00 AM,05/01/2020 12:00:00 AM,0600,12,77th Street,1257,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,104,DRIVEWAY,,,IC,Invest Cont,420,,,,7600 S  FIGUEROA                     ST,,33.9708,-118.2827
210809259,05/12/2021 12:00:00 AM,12/12/2020 12:00:00 AM,2100,08,West LA,0811,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906 0514,13,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,956,,,,1600    CHASTAIN PKWY,,34.0755,-118.5479
231709524,05/01/2023 12:00:00 AM,02/01/2020 12:00:00 AM,0200,17,Devonshire,1747,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 1813 2000 0408 0401,23,F,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,16900    BLACKHAWK                    ST,,34.2589,-118.5006
232112798,08/11/2023 12:00:00 AM,08/11/2020 12:00:00 AM,1755,21,Topanga,2146,2,354,THEFT OF IDENTITY,1822 0917 0929 0930 0923,45,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,6900    OWENSMOUTH                   AV,,34.1956,-118.6015
221611892,08/26/2022 12:00:00 AM,04/15/2020 12:00:00 AM,1200,16,Foothill,1605,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,0913 1814 0515,13,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,815,,,,11600    GLADSTONE                    AV,,34.2808,-118.396
220126052,12/08/2022 12:00:00 AM,09/27/2020 12:00:00 AM,0001,01,Central,0148,2,354,THEFT OF IDENTITY,0930 1822,31,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,600 E  5TH                          ST,,34.0438,-118.2416
