DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
220904776,01/22/2022 12:00:00 AM,12/28/2020 12:00:00 AM,1200,09,Van Nuys,0974,1,310,BURGLARY,0397 0344,48,M,W,221,PUBLIC STORAGE,,,IC,Invest Cont,310,,,,4600    VAN NUYS                     BL,,34.1548,-118.4487
221006113,02/27/2022 12:00:00 AM,08/24/2020 12:00:00 AM,2000,10,West Valley,1029,1,330,BURGLARY FROM VEHICLE,1607 0344,46,M,H,101,STREET,,,IC,Invest Cont,330,,,,GLORIA,BASSETT,34.1961,-118.4793
231007048,03/21/2023 12:00:00 AM,07/30/2020 12:00:00 AM,1645,10,West Valley,1024,2,354,THEFT OF IDENTITY,1822 0917 0929,20,F,F,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,6600    RESEDA                       BL,,34.1958,-118.5399
221711184,06/15/2022 12:00:00 AM,05/15/2020 12:00:00 AM,0155,17,Devonshire,1795,2,354,THEFT OF IDENTITY,0929 0930 1822,27,M,B,605,AUTOMATED TELLER MACHINE (ATM),,,IC,Invest Cont,354,,,,8300    WHITE OAK                    AV,,34.221,-118.5186
220407814,04/22/2022 12:00:00 AM,04/01/2020 12:00:00 AM,0005,04,Hollenbeck,0459,1,121,"RAPE, FORCIBLE",1258 0527,10,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,3100    WINTER                       ST,,34.0468,-118.1964
231205329,01/20/2023 12:00:00 AM,06/20/2020 12:00:00 AM,1140,12,77th Street,1204,2,354,THEFT OF IDENTITY,0100 0931 0930,36,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,1400 W  47TH                         ST,,34.001,-118.3002
220619758,12/05/2022 12:00:00 AM,06/15/2020 12:00:00 AM,1500,06,Hollywood,0643,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 2000 1813 0416 0417 0446,10,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,7200    FRANKLIN                     AV,,34.1037,-118.3459
211104796,01/24/2021 12:00:00 AM,01/23/2020 12:00:00 AM,0800,11,Northeast,1172,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,745,,,,1200    WESTERLY                     TR,,34.0845,-118.2726
241204463,01/07/2024 12:00:00 AM,06/07/2020 12:00:00 AM,1315,12,77th Street,1293,2,354,THEFT OF IDENTITY,0929 0930 0928 1822 0100,35,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,10200    RUTHELEN                     ST,,33.944,-118.3123
220911160,07/06/2022 12:00:00 AM,03/01/2020 12:00:00 AM,1000,09,Van Nuys,0923,2,354,THEFT OF IDENTITY,1822 1202 0929,59,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,6400    VAN NUYS                     BL,,34.1867,-118.4487
212015258,10/05/2021 12:00:00 AM,06/23/2020 12:00:00 AM,1229,20,Olympic,2034,2,354,THEFT OF IDENTITY,0377,22,M,K,602,BANK,,,IC,Invest Cont,354,,,,700 S  KINGSLEY                     DR,,34.0582,-118.3031
222010418,05/29/2022 12:00:00 AM,05/27/2020 12:00:00 AM,1800,20,Olympic,2014,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1813 2000 0444 0400 0408 0448,33,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,200 S  NORMANDIE                    AV,,34.0726,-118.3029
